stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
725060,94728,2010,08,25,65.8,24,64.2,24,9999.9,0,9999.9,0,3.9,24,10.6,24,15.9,21.0,70.0,*,62.6,*,0.71,G,999.9,1,1,0,0,0,0
725060,94728,2010,09,13,58.7,24,53.1,24,9999.9,0,9999.9,0,9.7,24,4.0,24,8.9,999.9,75.0,*,53.6,*,0.16,G,999.9,0,1,0,0,0,0
725060,94728,2010,09,18,57.7,24,52.1,24,9999.9,0,9999.9,0,9.5,24,4.9,24,9.9,999.9,69.1,*,46.4,*,0.05,G,999.9,0,1,0,0,0,0
725060,94728,2010,09,03,73.9,24,70.7,24,9999.9,0,9999.9,0,7.8,24,8.3,24,15.9,22.9,84.0,*,66.9,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,09,06,62.8,24,49.1,24,9999.9,0,9999.9,0,10.0,24,4.1,24,12.0,15.0,79.0,*,48.2,*,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,08,01,64.9,24,53.4,24,9999.9,0,9999.9,0,10.0,24,5.0,24,12.0,14.0,79.0,*,53.6,*,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,08,24,60.0,24,58.8,24,9999.9,0,9999.9,0,1.5,24,17.5,24,27.0,37.9,70.0,*,57.2,*,0.69,G,999.9,1,1,0,0,0,0
725060,94728,2010,09,05,67.2,24,49.8,24,9999.9,0,9999.9,0,10.0,24,12.9,24,23.9,32.1,75.9,*,57.2,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,08,17,76.0,24,72.4,24,9999.9,0,9999.9,0,7.2,24,10.5,24,16.9,23.9,89.1,*,73.0,*,0.05,G,999.9,0,1,0,0,1,0
725060,94728,2010,09,02,76.2,24,68.8,24,9999.9,0,9999.9,0,7.7,24,9.2,24,21.0,26.0,93.0,*,68.0,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,08,31,76.8,24,65.5,24,9999.9,0,9999.9,0,10.0,24,5.2,24,8.9,14.0,95.0,*,64.9,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,12,01,56.3,24,52.8,24,1015.1,14,1007.7,24,6.3,24,10.3,24,22.9,35.9,60.8,*,45.0,*,0.35,G,999.9,1,1,0,0,0,0
725060,94728,2010,09,30,71.8,24,67.8,24,1010.0,17,1005.1,24,5.7,24,5.8,22,15.9,28.9,73.9,*,68.0,*,1.08,G,999.9,1,1,0,0,0,0
725060,94728,2010,10,21,53.8,24,42.3,24,1005.2,20,1000.0,24,7.3,24,6.4,24,16.9,18.1,62.1,*,48.2,*,0.0,G,999.9,0,1,0,0,0,0
