date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2015-08-17,2015,08,17,74.1,70.4,1018.5,7.6,8.0,12.0,999.9,82.9,70.0,0.0,999.9,0
2015-08-18,2015,08,18,74.5,71.0,1017.7,8.8,8.8,12.0,999.9,82.9,70.0,0.0,999.9,1
2015-08-19,2015,08,19,73.9,70.1,1018.9,6.3,5.4,8.9,999.9,81.0,69.1,0.0,999.9,1
2015-08-20,2015,08,20,73.4,69.4,1018.9,6.4,9.7,15.0,19.0,82.0,68.0,0.0,999.9,1
2015-08-21,2015,08,21,73.6,70.2,1017.0,7.1,9.7,13.0,999.9,82.0,68.0,0.0,999.9,1
2015-08-22,2015,08,22,73.9,71.1,1017.2,4.8,6.0,8.9,999.9,82.0,70.0,0.0,999.9,1
2015-08-23,2015,08,23,73.4,69.9,1015.3,4.7,7.6,13.0,999.9,82.0,69.1,0.0,999.9,1
2015-08-24,2015,08,24,71.7,69.2,1013.1,3.8,5.4,8.9,999.9,81.0,68.0,0.0,999.9,1
2015-08-25,2015,08,25,72.8,68.7,1012.4,9.7,7.4,12.0,999.9,81.0,66.9,0.01,999.9,0
2015-08-26,2015,08,26,73.8,68.1,1012.5,9.2,7.4,14.0,999.9,81.0,68.0,0.3,999.9,0
2015-08-27,2015,08,27,72.3,60.6,1014.9,10.0,8.5,13.0,999.9,81.0,62.1,0.0,999.9,0
2015-08-28,2015,08,28,71.4,59.5,1019.4,10.0,6.6,9.9,999.9,80.1,62.1,0.0,999.9,0
2015-08-29,2015,08,29,70.3,62.5,1021.8,10.0,7.0,11.1,999.9,80.1,62.1,0.0,999.9,0
2015-08-30,2015,08,30,72.6,66.8,1018.9,10.0,8.5,14.0,999.9,80.1,63.0,0.0,999.9,0
2015-08-31,2015,08,31,74.8,69.6,1015.3,9.0,11.2,17.1,22.0,82.0,66.9,0.0,999.9,0
2015-09-01,2015,09,01,74.6,64.7,1015.8,9.4,8.3,13.0,999.9,82.0,64.9,0.0,999.9,0
2015-09-02,2015,09,02,66.0,62.6,1017.1,9.7,5.3,999.9,999.9,81.0,61.0,0.0,999.9,1
2015-09-03,2015,09,03,74.5,70.0,1011.5,7.5,6.0,999.9,999.9,81.0,69.1,0.0,999.9,0
2015-09-04,2015,09,04,70.6,65.2,1019.1,6.8,12.0,21.0,26.0,75.0,64.0,0.0,999.9,1
2015-09-05,2015,09,05,66.8,55.9,1024.6,10.0,9.3,17.1,18.1,73.0,54.0,0.0,999.9,0
2015-09-06,2015,09,06,66.6,55.9,1023.5,10.0,4.7,8.0,999.9,72.0,50.0,0.0,999.9,0
2015-09-07,2015,09,07,73.0,66.9,1019.0,10.0,11.9,15.9,22.0,79.0,64.0,0.0,999.9,0
2015-09-08,2015,09,08,76.4,69.6,1015.8,9.1,13.5,17.1,22.9,81.0,70.0,0.0,999.9,0
2015-09-09,2015,09,09,75.8,71.0,1013.9,7.6,10.3,12.0,18.1,81.0,71.6,0.0,999.9,1
2015-09-10,2015,09,10,73.8,71.2,1011.3,5.6,5.6,9.9,999.9,77.0,71.6,99.99,999.9,1
2015-09-11,2015,09,11,68.6,65.6,1005.8,9.5,12.6,21.0,24.1,72.0,64.0,99.99,999.9,0
2015-09-12,2015,09,12,67.7,59.2,1011.0,9.9,8.8,17.1,22.9,73.0,61.0,0.0,999.9,0
2015-09-13,2015,09,13,68.2,65.0,1008.0,8.8,8.4,11.1,15.9,73.0,63.0,99.99,999.9,0
2015-09-14,2015,09,14,67.6,57.8,1013.1,10.0,14.5,24.1,31.1,70.0,63.0,0.0,999.9,0
2015-09-15,2015,09,15,70.8,58.4,1022.7,10.0,10.1,13.0,18.1,79.0,64.0,0.0,999.9,0
2015-09-16,2015,09,16,72.8,61.9,1024.8,10.0,6.2,13.0,999.9,81.0,64.0,0.0,999.9,0
2015-09-17,2015,09,17,69.3,65.6,1020.7,7.8,5.9,8.9,999.9,75.9,48.9,0.0,999.9,1
2015-09-18,2015,09,18,70.1,66.5,1017.8,7.9,6.4,9.9,999.9,77.0,48.9,0.0,999.9,1
2015-09-19,2015,09,19,70.4,66.2,1015.3,6.6,5.2,12.0,999.9,77.0,63.0,0.01,999.9,1
2015-09-20,2015,09,20,70.7,65.3,1014.1,7.5,8.9,20.0,27.0,80.1,64.0,0.0,999.9,1
2015-09-21,2015,09,21,63.9,52.9,1020.3,10.0,17.3,21.0,28.9,80.1,61.0,0.0,999.9,0
2015-09-22,2015,09,22,63.5,55.8,1024.6,10.0,10.4,15.0,17.1,70.0,60.1,0.0,999.9,0
2015-09-23,2015,09,23,62.4,55.2,1023.3,10.0,9.8,15.0,20.0,70.0,55.0,0.0,999.9,0
2015-09-24,2015,09,24,61.5,54.2,1024.2,10.0,9.2,20.0,999.9,73.0,50.0,0.0,999.9,0
2015-09-25,2015,09,25,61.2,50.2,1027.9,10.0,10.3,18.1,22.0,73.0,50.0,0.0,999.9,0
2015-09-26,2015,09,26,59.4,47.2,1030.1,10.0,11.4,20.0,26.0,70.0,52.0,0.0,999.9,0
2015-09-27,2015,09,27,59.4,50.9,1031.1,10.0,7.0,12.0,15.9,70.0,48.0,0.0,999.9,0
2015-09-28,2015,09,28,66.8,62.0,1025.3,9.7,6.7,11.1,999.9,75.9,48.0,0.0,999.9,0
2015-09-29,2015,09,29,69.3,65.6,1020.1,8.5,7.8,12.0,999.9,75.9,61.0,0.0,999.9,0
2015-09-30,2015,09,30,70.5,68.3,1012.7,4.1,15.5,26.0,33.0,75.0,63.0,0.34,999.9,0
2015-10-01,2015,10,01,59.7,55.3,1015.2,8.1,21.4,28.0,36.9,73.9,57.0,1.26,999.9,0
2015-10-02,2015,10,02,56.0,53.3,1020.6,4.1,22.5,27.0,38.1,57.2,55.0,1.07,999.9,0
2015-10-03,2015,10,03,55.5,50.4,1026.0,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0
2015-10-04,2015,10,04,56.2,46.7,1026.5,10.0,19.2,22.9,33.0,60.1,53.1,0.04,999.9,0
2015-10-05,2015,10,05,58.6,52.1,1020.4,10.0,17.1,20.0,28.9,64.0,53.1,0.0,999.9,0
2015-10-06,2015,10,06,59.4,51.7,1015.3,10.0,10.5,15.0,22.9,64.4,51.1,0.0,999.9,0
2015-10-07,2015,10,07,57.0,50.5,1014.1,10.0,5.4,9.9,999.9,66.0,48.9,0.0,999.9,0
2015-10-08,2015,10,08,59.8,51.9,1018.1,10.0,8.2,15.9,20.0,66.0,51.1,0.0,999.9,0
2015-10-09,2015,10,09,58.9,52.7,1016.3,9.8,10.9,17.1,22.0,68.0,48.0,0.0,999.9,0
2015-10-10,2015,10,10,59.2,49.2,1016.0,9.0,13.1,22.9,32.1,68.0,46.0,0.56,999.9,0
2015-10-11,2015,10,11,56.0,46.7,1015.6,10.0,8.1,14.0,999.9,64.0,44.1,0.0,999.9,0
2015-10-12,2015,10,12,60.2,55.1,1011.2,9.7,7.6,11.1,999.9,68.0,46.0,0.0,999.9,0
2015-10-13,2015,10,13,64.4,61.2,1003.5,6.5,8.3,12.0,999.9,73.9,50.0,0.18,999.9,1
2015-10-14,2015,10,14,63.8,57.7,1004.5,9.0,11.2,17.1,999.9,73.9,60.1,0.03,999.9,0
2015-10-15,2015,10,15,57.1,42.0,1012.2,10.0,10.4,14.0,999.9,68.0,52.0,0.0,999.9,0
2015-10-16,2015,10,16,60.1,47.3,1013.5,9.8,11.7,15.9,32.1,66.0,52.0,0.0,999.9,0
2015-10-17,2015,10,17,52.7,39.6,1015.4,10.0,8.2,18.1,22.9,66.0,41.0,0.07,999.9,0
2015-10-18,2015,10,18,46.1,28.0,1020.6,10.0,13.7,19.0,25.1,60.1,41.0,0.0,999.9,0
2015-10-19,2015,10,19,42.8,24.8,1027.3,10.0,12.6,19.0,25.1,48.0,39.9,0.0,999.9,0
2015-10-20,2015,10,20,58.2,45.6,1022.8,9.7,21.3,26.0,34.0,66.0,39.9,0.0,999.9,0
2015-10-21,2015,10,21,62.7,52.4,1024.6,9.9,8.7,15.0,999.9,70.0,52.0,0.0,999.9,0
2015-10-22,2015,10,22,60.5,55.7,1022.9,8.8,9.7,18.1,24.1,70.0,52.0,0.0,999.9,1
2015-10-23,2015,10,23,56.2,43.0,1019.2,10.0,15.4,21.0,31.1,66.9,48.9,0.01,999.9,0
2015-10-24,2015,10,24,51.5,38.3,1027.1,10.0,9.4,17.1,26.0,63.0,48.0,0.0,999.9,0
2015-10-25,2015,10,25,57.0,51.7,1020.6,9.7,6.9,13.0,999.9,62.1,48.9,0.0,999.9,0
2015-10-26,2015,10,26,52.3,39.8,1026.0,10.0,12.9,22.9,29.9,62.1,41.0,0.0,999.9,0
2015-10-27,2015,10,27,46.7,36.2,1034.1,10.0,5.9,8.9,999.9,57.0,36.0,0.0,999.9,0
2015-10-28,2015,10,28,53.8,46.9,1030.4,9.3,13.2,22.9,31.1,61.0,36.0,0.0,999.9,0
2015-10-29,2015,10,29,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66.0,46.9,0.54,999.9,1
2015-10-30,2015,10,30,57.4,41.6,1008.2,10.0,11.1,17.1,25.1,66.0,51.1,0.4,999.9,0
2015-10-31,2015,10,31,48.9,37.4,1020.4,10.0,5.7,11.1,17.1,61.0,35.1,0.0,999.9,0
2015-11-01,2015,11,01,57.0,49.8,1016.1,9.9,8.7,15.9,999.9,62.1,52.0,0.0,999.9,0
2015-11-02,2015,11,02,58.3,49.4,1016.1,9.5,7.8,13.0,18.1,64.9,50.0,0.0,999.9,0
2015-11-03,2015,11,03,54.4,50.7,1020.7,8.2,6.4,14.0,999.9,64.9,43.0,0.0,999.9,1
2015-11-04,2015,11,04,57.0,49.3,1026.2,9.7,7.4,11.1,999.9,64.0,43.0,0.0,999.9,0
2015-11-05,2015,11,05,58.9,55.9,1025.8,9.1,7.6,11.1,999.9,66.9,48.9,0.0,999.9,1
2015-11-06,2015,11,06,62.3,60.4,1020.6,4.3,11.3,24.1,34.0,66.9,52.0,0.14,999.9,1
2015-11-07,2015,11,07,61.4,54.7,1013.4,6.9,10.9,21.0,26.0,64.9,57.0,0.0,999.9,0
2015-11-08,2015,11,08,53.2,35.5,1021.8,10.0,11.0,22.0,28.9,64.9,46.9,0.0,999.9,0
2015-11-09,2015,11,09,51.4,37.7,1029.7,10.0,7.9,13.0,999.9,60.1,43.0,0.0,999.9,0
2015-11-10,2015,11,10,55.8,50.8,1023.4,9.3,7.9,15.9,22.9,61.0,43.0,0.0,999.9,0
2015-11-11,2015,11,11,56.1,53.7,1005.8,4.0,20.5,28.9,38.1,61.0,50.0,0.72,999.9,0
2015-11-12,2015,11,12,52.5,49.0,1011.3,7.3,11.5,24.1,29.9,59.0,51.1,0.17,999.9,0
2015-11-13,2015,11,13,58.3,47.5,1000.3,9.8,16.9,25.1,34.0,61.0,51.1,0.07,999.9,0
2015-11-14,2015,11,14,49.0,29.0,1009.4,10.0,18.7,24.1,35.9,61.0,43.0,0.0,999.9,0
2015-11-15,2015,11,15,47.6,32.3,1020.3,10.0,14.3,22.9,27.0,55.9,41.0,0.0,999.9,0
2015-11-16,2015,11,16,54.0,41.2,1020.4,10.0,8.3,11.1,999.9,60.1,41.0,0.0,999.9,0
2015-11-17,2015,11,17,45.3,31.2,1030.8,10.0,11.9,18.1,24.1,60.1,37.9,0.0,999.9,0
2015-11-18,2015,11,18,42.9,33.8,1034.9,10.0,3.2,8.9,999.9,51.1,30.9,0.0,999.9,0
2015-11-19,2015,11,19,50.4,43.6,1028.9,10.0,11.8,18.1,999.9,57.0,30.9,0.0,999.9,0
2015-11-20,2015,11,20,57.0,52.8,1017.7,7.2,13.6,19.0,25.1,61.0,46.9,0.08,999.9,0
2015-11-21,2015,11,21,48.8,34.7,1021.5,10.0,14.3,20.0,28.9,61.0,39.9,0.78,999.9,0
2015-11-22,2015,11,22,50.1,45.5,1015.0,8.1,6.6,17.1,22.9,57.2,39.0,0.0,999.9,0
2015-11-23,2015,11,23,45.2,35.2,1010.0,8.5,17.4,25.1,34.0,57.0,39.9,1.68,999.9,0
2015-11-24,2015,11,24,37.5,17.0,1024.6,10.0,11.7,20.0,25.1,48.0,30.9,0.25,999.9,0
2015-11-25,2015,11,25,39.6,26.8,1038.6,10.0,4.3,8.0,999.9,50.0,28.9,0.0,999.9,0
2015-11-26,2015,11,26,50.1,41.2,1044.2,10.0,10.8,14.0,999.9,57.0,28.9,0.0,999.9,0
2015-11-27,2015,11,27,52.6,48.4,1034.2,9.8,7.5,11.1,999.9,59.0,45.0,0.0,999.9,0
2015-11-28,2015,11,28,54.5,50.4,1021.1,9.1,9.4,14.0,999.9,62.1,45.0,0.0,999.9,0
2015-11-29,2015,11,29,46.1,38.8,1022.1,9.6,9.4,15.0,999.9,62.1,39.9,0.0,999.9,0
2015-11-30,2015,11,30,40.5,26.7,1029.5,10.0,11.3,17.1,25.1,48.9,30.9,0.0,999.9,0
2015-12-01,2015,12,01,40.1,32.7,1027.0,9.3,7.9,14.0,20.0,50.0,30.0,0.0,999.9,0
2015-12-02,2015,12,02,53.6,51.9,1012.2,2.3,9.1,18.1,26.0,57.0,48.9,0.65,999.9,1
2015-12-03,2015,12,03,53.5,47.1,1005.8,6.4,13.0,24.1,32.1,57.0,46.9,0.11,999.9,1
2015-12-04,2015,12,04,45.6,32.0,1024.3,10.0,10.9,19.0,24.1,57.0,42.1,0.03,999.9,0
2015-12-05,2015,12,05,45.6,34.0,1035.5,10.0,6.1,11.1,999.9,52.0,35.1,0.0,999.9,0
2015-12-06,2015,12,06,45.4,40.9,1032.5,8.5,6.2,13.0,999.9,55.0,34.0,0.0,999.9,1
2015-12-07,2015,12,07,50.8,45.5,1020.7,8.0,9.2,14.0,999.9,55.9,34.0,0.0,999.9,0
2015-12-08,2015,12,08,47.4,42.3,1016.7,7.8,11.3,18.1,25.1,55.9,44.1,0.0,999.9,0
2015-12-09,2015,12,09,43.7,32.9,1021.0,10.0,8.7,17.1,999.9,50.0,34.0,0.3,999.9,0
2015-12-10,2015,12,10,51.1,46.4,1017.5,9.0,9.3,15.0,18.1,57.0,34.0,0.02,999.9,0
2015-12-11,2015,12,11,52.2,50.0,1014.0,6.1,5.8,11.1,999.9,57.9,46.0,0.0,999.9,1
2015-12-12,2015,12,12,55.0,46.1,1017.8,8.1,9.8,14.0,24.1,62.1,45.0,0.0,999.9,0
2015-12-13,2015,12,13,53.6,46.9,1021.0,8.1,7.5,13.0,999.9,62.1,45.0,0.0,999.9,0
2015-12-14,2015,12,14,52.6,48.2,1016.4,6.7,7.9,12.0,999.9,57.0,50.0,0.0,999.9,1
2015-12-15,2015,12,15,58.0,51.5,998.4,5.9,15.0,22.0,29.9,61.0,50.0,0.69,999.9,1
2015-12-16,2015,12,16,46.5,35.5,1015.3,10.0,12.3,17.1,22.9,61.0,43.0,0.35,999.9,0
2015-12-17,2015,12,17,48.9,43.7,1019.4,8.8,9.7,18.1,999.9,57.0,42.1,0.0,999.9,0
2015-12-18,2015,12,18,54.2,52.4,1002.9,2.4,11.3,20.0,24.1,60.1,42.1,0.64,999.9,1
2015-12-19,2015,12,19,42.1,24.9,1014.0,10.0,16.7,22.9,32.1,55.9,39.0,0.14,999.9,0
2015-12-20,2015,12,20,38.5,19.5,1028.4,10.0,14.0,22.0,32.1,44.1,34.0,0.0,999.9,0
2015-12-21,2015,12,21,49.5,40.8,1025.2,9.4,14.3,20.0,28.0,55.9,34.0,0.0,999.9,0
2015-12-22,2015,12,22,54.8,52.1,1018.3,4.4,11.3,17.1,22.0,57.9,45.0,0.0,999.9,1
2015-12-23,2015,12,23,53.5,51.2,1022.8,3.9,8.3,15.9,20.0,60.1,46.0,0.13,999.9,1
2015-12-24,2015,12,24,57.7,55.8,1017.5,2.1,15.6,20.0,28.0,61.0,46.0,0.81,999.9,1
2015-12-25,2015,12,25,56.1,52.9,1021.2,4.0,4.4,13.0,999.9,66.0,50.0,0.37,999.9,1
2015-12-26,2015,12,26,51.4,42.3,1032.0,8.9,11.3,20.0,27.0,66.0,46.0,0.07,999.9,0
2015-12-27,2015,12,27,52.9,49.0,1013.0,4.5,13.1,19.0,24.1,57.0,46.0,0.03,999.9,1
2015-12-28,2015,12,28,40.9,30.0,1030.6,9.3,18.5,22.9,33.0,57.0,33.1,0.1,999.9,0
2015-12-29,2015,12,29,42.8,35.9,1020.0,6.1,15.6,24.1,33.0,57.0,33.1,0.13,999.9,1
2015-12-30,2015,12,30,44.8,40.6,1026.3,9.4,8.8,18.1,25.1,57.0,36.0,0.58,999.9,0
2015-12-31,2015,12,31,46.5,41.8,9999.9,9.5,11.0,15.0,999.9,48.0,45.0,0.0,999.9,0
2017-01-01,2017,01,01,44.4,33.6,1017.4,9.0,13.4,18.1,27.0,48.0,39.0,0.03,999.9,0
2017-01-02,2017,01,02,37.4,28.7,1032.0,10.0,7.1,12.0,999.9,50.0,26.1,0.03,999.9,0
2017-01-03,2017,01,03,44.3,40.7,1020.7,5.4,15.2,21.0,31.1,48.9,42.1,0.11,999.9,0
2017-01-04,2017,01,04,46.5,43.7,996.4,6.2,13.6,21.0,28.0,53.1,42.1,0.87,999.9,1
2017-01-05,2017,01,05,36.4,19.7,1007.8,10.0,15.4,22.9,33.0,48.0,32.0,0.0,999.9,0
2017-01-06,2017,01,06,31.7,25.8,1015.2,6.1,8.9,13.0,999.9,41.0,28.9,0.03,999.9,1
2017-01-07,2017,01,07,31.3,24.9,1022.0,5.7,13.4,32.1,41.0,35.1,28.9,0.11,999.9,1
2017-01-08,2017,01,08,24.1,15.9,1021.1,6.1,19.5,34.0,42.9,33.1,19.0,0.37,999.9,1
2017-01-09,2017,01,09,18.3,5.7,1035.5,10.0,11.0,18.1,22.9,28.0,15.1,0.0,999.9,0
2017-01-10,2017,01,10,35.6,26.3,1037.4,10.0,13.6,20.0,999.9,42.1,15.1,0.0,999.9,0
2017-01-11,2017,01,11,45.0,40.9,1027.3,6.5,15.1,27.0,34.0,50.0,28.9,0.33,999.9,0
2017-01-12,2017,01,12,47.8,45.5,1021.7,5.4,12.6,19.0,24.1,53.1,42.1,0.42,999.9,0
2017-01-13,2017,01,13,46.8,37.5,1022.8,7.2,12.6,21.0,25.1,50.0,37.9,0.39,999.9,0
2017-01-14,2017,01,14,29.8,13.4,1035.9,10.0,10.2,18.1,25.1,50.0,25.0,0.0,999.9,0
2017-01-15,2017,01,15,33.6,24.8,1025.3,9.0,10.8,19.0,22.9,36.0,25.0,0.01,999.9,0
2017-01-16,2017,01,16,31.6,20.7,1029.0,10.0,6.2,15.0,18.1,43.0,21.0,0.0,999.9,0
2017-01-17,2017,01,17,40.0,30.9,1023.1,9.6,8.4,14.0,21.0,44.1,37.0,0.0,999.9,0
2017-01-18,2017,01,18,41.6,38.5,1015.9,4.5,13.8,19.0,24.1,44.1,36.0,0.26,999.9,0
2017-01-19,2017,01,19,40.7,36.9,1014.4,7.4,7.6,14.0,22.0,45.0,37.0,0.1,999.9,0
2017-01-20,2017,01,20,39.9,32.5,1015.5,10.0,4.3,9.9,999.9,45.0,37.0,0.0,999.9,0
2017-01-21,2017,01,21,42.3,37.5,1011.3,6.7,7.5,17.1,20.0,46.0,37.0,0.0,999.9,1
2017-01-22,2017,01,22,43.2,40.4,1008.1,4.5,8.4,15.0,21.0,53.1,39.0,0.0,999.9,1
2017-01-23,2017,01,23,40.9,34.4,1011.4,8.8,18.6,26.0,38.1,44.1,37.4,0.0,999.9,0
2017-01-24,2017,01,24,48.9,46.9,992.3,2.3,17.2,28.9,41.0,55.0,37.9,0.85,999.9,1
2017-01-25,2017,01,25,41.1,35.1,995.2,8.5,17.4,24.1,33.0,55.0,37.9,0.4,999.9,0
2017-01-26,2017,01,26,44.3,39.9,997.4,9.0,9.7,18.1,24.1,50.0,37.9,0.02,999.9,0
2017-01-27,2017,01,27,42.1,29.8,997.8,9.9,20.3,28.9,35.9,45.0,39.9,0.1,999.9,0
2017-01-28,2017,01,28,38.7,23.1,1000.8,10.0,18.3,25.1,33.0,45.0,36.0,0.0,999.9,0
2017-01-29,2017,01,29,38.0,26.4,1005.7,9.9,10.2,15.0,22.0,43.0,34.0,0.0,999.9,0
2017-01-30,2017,01,30,34.0,23.1,1006.1,9.7,6.5,15.0,22.0,43.0,24.1,0.0,999.9,0
2017-01-31,2017,01,31,28.1,14.6,1013.1,8.2,9.8,19.0,28.0,39.9,21.9,0.0,999.9,1
2017-02-01,2017,02,01,38.7,31.3,1011.6,9.7,10.5,21.0,27.0,45.0,21.9,0.0,999.9,0
2017-02-02,2017,02,02,37.7,24.2,1016.0,10.0,9.9,20.0,27.0,45.0,30.0,0.0,999.9,0
2017-02-03,2017,02,03,30.9,14.0,1020.2,10.0,9.0,14.0,19.0,44.1,26.1,0.0,999.9,0
2017-02-04,2017,02,04,28.4,10.8,1021.4,10.0,14.1,20.0,25.1,33.1,24.1,0.0,999.9,0
2017-02-05,2017,02,05,36.1,23.7,1018.7,9.5,11.5,17.1,22.0,44.1,24.1,0.0,999.9,0
2017-02-06,2017,02,06,37.5,21.0,1014.7,10.0,14.4,19.0,28.0,44.1,30.9,0.02,999.9,0
2017-02-07,2017,02,07,38.1,32.2,1017.1,8.4,9.2,22.0,29.9,46.9,25.0,0.0,999.9,0
2017-02-08,2017,02,08,46.2,43.9,1004.2,2.8,10.1,19.0,26.0,50.0,42.1,0.13,999.9,1
2017-02-09,2017,02,09,38.1,33.3,1000.6,7.0,17.8,40.0,53.0,51.1,24.1,0.01,999.9,1
2017-02-10,2017,02,10,21.0,9.1,1016.3,7.9,21.5,34.0,45.1,27.0,16.0,1.26,999.9,1
2017-02-11,2017,02,11,32.0,24.7,1017.1,8.4,10.0,18.1,22.9,41.0,16.0,0.01,999.9,0
2017-02-12,2017,02,12,35.6,32.1,1015.8,7.9,15.2,21.0,29.9,41.0,23.0,0.3,999.9,0
2017-02-13,2017,02,13,35.9,30.3,996.6,6.5,19.7,31.1,42.9,44.6,28.9,0.13,999.9,1
2017-02-14,2017,02,14,30.1,19.1,1009.9,10.0,15.1,28.0,40.0,33.1,26.6,0.0,999.9,0
2017-02-15,2017,02,15,36.6,32.7,1002.8,7.5,8.7,19.0,25.1,44.1,21.9,0.0,999.9,0
2017-02-16,2017,02,16,36.1,28.8,993.5,9.2,14.4,20.0,31.1,44.1,21.9,0.63,999.9,1
2017-02-17,2017,02,17,31.8,17.3,1004.0,10.0,14.0,19.0,27.0,39.0,26.1,0.0,999.9,0
2017-02-18,2017,02,18,37.0,26.6,1008.7,9.8,10.4,17.1,999.9,46.9,24.1,0.0,999.9,0
2017-02-19,2017,02,19,47.8,36.9,1005.4,9.5,13.9,17.1,24.1,57.0,41.0,0.0,999.9,0
2017-02-20,2017,02,20,41.9,29.5,1016.8,10.0,11.7,19.0,25.1,59.0,36.0,0.0,999.9,0
2017-02-21,2017,02,21,37.1,26.6,1026.3,10.0,6.9,12.0,999.9,46.0,30.0,0.0,999.9,0
2017-02-22,2017,02,22,40.6,35.2,1018.0,9.7,7.8,12.0,999.9,46.9,32.0,0.0,999.9,0
2017-02-23,2017,02,23,44.0,41.7,1012.7,5.2,8.2,14.0,999.9,48.9,37.0,0.0,999.9,1
2017-02-24,2017,02,24,47.5,44.3,1015.0,6.9,10.0,15.9,999.9,54.0,39.9,0.0,999.9,1
2017-02-25,2017,02,25,49.8,46.6,1010.5,6.5,10.1,15.9,999.9,57.9,44.1,0.0,999.9,1
2017-02-26,2017,02,26,43.0,31.2,1008.4,7.3,14.3,22.9,29.9,57.9,37.9,0.0,999.9,1
2017-02-27,2017,02,27,39.1,25.5,1026.8,10.0,13.2,19.0,28.0,48.0,30.0,0.0,999.9,0
2017-02-28,2017,02,28,44.2,39.9,1029.7,9.0,7.9,13.0,999.9,48.9,30.0,0.0,999.9,0
2017-03-01,2017,03,01,47.4,45.8,1007.0,2.0,11.5,24.1,29.9,52.0,41.0,0.03,999.9,1
2017-03-02,2017,03,02,47.8,36.9,999.2,6.9,21.6,28.0,41.0,52.0,37.9,0.0,999.9,0
2017-03-03,2017,03,03,33.2,8.8,1018.3,10.0,11.8,15.9,25.1,51.1,28.0,0.0,999.9,0
2017-03-04,2017,03,04,22.9,0.1,1026.4,9.9,17.8,25.1,33.0,37.0,18.0,0.0,999.9,0
